Segment,Start,End,NGS_read_count
CY147318.1,103,1547,2
CY147318.1,1168,1203,2
CY147318.1,125,1535,3
CY147318.1,1343,1484,2
CY147318.1,184,1446,2
CY147318.1,243,1383,2
CY147318.1,271,1431,1
CY147318.1,404,1289,5
CY147318.1,428,1187,2
CY147318.1,43,304,1
CY147318.1,463,524,4
CY147318.1,470,1222,3
CY147318.1,569,1213,3
CY147318.1,762,1358,3
CY147319.1,151,304,1
CY147319.1,190,518,2
CY147319.1,254,778,1
CY147319.1,264,713,1
CY147319.1,291,759,2
CY147319.1,330,923,3
CY147319.1,343,412,2
CY147319.1,354,380,1
CY147319.1,382,655,9
CY147319.1,383,813,5
CY147319.1,384,712,1
CY147319.1,419,552,4
CY147319.1,422,750,6
CY147319.1,482,608,16
CY147319.1,580,606,3
CY147319.1,640,731,4
CY147319.1,87,837,1
CY147320.1,100,1175,1
CY147320.1,104,1225,1
CY147320.1,105,1226,1
CY147320.1,1289,1318,2
CY147320.1,135,1199,2
CY147320.1,167,1255,13
CY147320.1,248,1153,4
CY147320.1,287,1043,2
CY147320.1,334,1008,7
CY147320.1,339,1293,2
CY147320.1,395,896,3
CY147320.1,402,917,3
CY147320.1,590,1270,3
CY147320.1,834,1082,10
CY147320.1,92,1310,1
CY147320.1,94,1266,2
CY147320.1,99,1212,1
CY147321.1,1078,1133,3
CY147321.1,1080,1358,4
CY147321.1,111,1373,2
CY147321.1,1180,1222,3
CY147321.1,1217,1340,1
CY147321.1,152,1345,2
CY147321.1,153,1340,1
CY147321.1,160,1348,1
CY147321.1,166,1278,2
CY147321.1,170,1239,2
CY147321.1,174,1256,4
CY147321.1,195,354,1
CY147321.1,227,1199,1
CY147321.1,254,696,4
CY147321.1,257,1519,3
CY147321.1,342,656,1
CY147321.1,350,664,5
CY147321.1,39,1315,1
CY147321.1,412,604,10
CY147321.1,418,1378,8
CY147321.1,421,538,4
CY147321.1,522,957,5
CY147321.1,579,736,1
CY147321.1,658,1216,10
CY147321.1,663,1421,1
CY147321.1,753,828,4
CY147321.1,961,987,4
CY147322.1,219,650,2
CY147322.1,234,577,2
CY147322.1,255,376,1
CY147322.1,370,635,2
CY147322.1,385,427,1
CY147322.1,536,574,10
CY147322.1,550,694,1
CY147322.1,553,648,2
CY147322.1,563,645,1
CY147322.1,70,168,3
CY147323.1,100,2000,21
CY147323.1,105,1772,57
CY147323.1,107,136,2
CY147323.1,113,1821,1607
CY147323.1,113,1943,5
CY147323.1,114,1822,5
CY147323.1,1169,1397,1
CY147323.1,116,1822,2
CY147323.1,119,167,2
CY147323.1,122,165,128
CY147323.1,126,2004,1
CY147323.1,128,1867,1
CY147323.1,131,1894,6
CY147323.1,137,1972,11
CY147323.1,137,1973,5
CY147323.1,1434,1920,168
CY147323.1,143,1397,139
CY147323.1,143,1928,3
CY147323.1,157,1932,65
CY147323.1,161,208,16
CY147323.1,163,1926,1
CY147323.1,165,216,257
CY147323.1,166,1944,6
CY147323.1,167,1940,3
CY147323.1,167,218,1
CY147323.1,167,235,1
CY147323.1,168,1893,3
CY147323.1,170,1913,18
CY147323.1,170,2003,1
CY147323.1,170,211,114
